id	taxonID	scientificName	order	family	vernacularName	taxonRemarks	bibliographicCitation
3972f1ef-12e8-4e7c-9281-aef93da381ed	3972f1ef-12e8-4e7c-9281-aef93da381ed	Treron formosae	Columbiformes	Columbidae	Whistling Green-Pigeon, 紅頭綠鳩	Treron formosae	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6d0a7f54-bdbb-4a8e-a297-2e268450b140	6d0a7f54-bdbb-4a8e-a297-2e268450b140	Ptilinopus leclancheri	Columbiformes	Columbidae	Black-chinned Fruit-Dove, 小綠鳩	Ptilinopus leclancheri	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
51e9aee6-84c9-419a-9e50-46d1024ad145	51e9aee6-84c9-419a-9e50-46d1024ad145	Centropus sinensis	Cuculiformes	Cuculidae	Greater Coucal, 褐翅鴉鵑	Centropus sinensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
88670048-b47b-4916-b34c-c66d43e13a6a	88670048-b47b-4916-b34c-c66d43e13a6a	Centropus bengalensis	Cuculiformes	Cuculidae	Lesser Coucal, 番鵑	Centropus bengalensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
8f086e7e-3b40-4547-93ad-986776baf704	8f086e7e-3b40-4547-93ad-986776baf704	Clamator coromandus	Cuculiformes	Cuculidae	Chestnut-winged Cuckoo, 冠郭公	Clamator coromandus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
dd50c6d7-06b8-477c-8f5c-958009ad4e4e	dd50c6d7-06b8-477c-8f5c-958009ad4e4e	Eudynamys scolopaceus	Cuculiformes	Cuculidae	Asian Koel, 噪鵑	Eudynamys scolopaceus	Rothstein, S. I. A model system for coevolution: avian brood parasitism. Annu. Rev. Ecof. Syst. 21, 481-508 (1990).
e70d7cbb-2fc2-4ba5-86ba-59b27c14a798	e70d7cbb-2fc2-4ba5-86ba-59b27c14a798	Cacomantis merulinus	Cuculiformes	Cuculidae	Plaintive Cuckoo, 八聲杜鵑	Cacomantis merulinus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6006c09e-34af-4dc7-8650-fea434164129	6006c09e-34af-4dc7-8650-fea434164129	Hierococcyx sparverioides	Cuculiformes	Cuculidae	Large Hawk-Cuckoo, 鷹鵑	Hierococcyx sparverioides	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
1672a090-b495-441c-b406-f9f2e2f67a67	1672a090-b495-441c-b406-f9f2e2f67a67	Cuculus poliocephalus	Cuculiformes	Cuculidae	Lesser Cuckoo, 小杜鵑	Cuculus poliocephalus	Yoo, S., Kim, H. N., Lee, J. W. & Yoo, J. C. Seasonal and diurnal patterns of population vocal activity in avian brood parasites. Ibis 162, 1001-1011 (2020). https://doi.org/10.1111/ibi.12741
69ef734a-ffbf-411d-bd06-c188d873a87a	69ef734a-ffbf-411d-bd06-c188d873a87a	Cuculus micropterus	Cuculiformes	Cuculidae	Indian Cuckoo, 四聲杜鵑	Cuculus micropterus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
4b1d2c17-0e0a-4a5a-8a31-a97641d82a59	4b1d2c17-0e0a-4a5a-8a31-a97641d82a59	Cuculus canorus	Cuculiformes	Cuculidae	Common Cuckoo, 大杜鵑	Cuculus canorus	Yoo, S., Kim, H. N., Lee, J. W. & Yoo, J. C. Seasonal and diurnal patterns of population vocal activity in avian brood parasites. Ibis 162, 1001-1011 (2020). https://doi.org/10.1111/ibi.12741
5058f88f-d26d-4740-bf2f-add46f072aca	5058f88f-d26d-4740-bf2f-add46f072aca	Cuculus optatus	Cuculiformes	Cuculidae	Oriental Cuckoo, 北方中杜鵑	Cuculus optatus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
a839e7b3-b36e-4d7e-a9f8-b5a8cd072682	a839e7b3-b36e-4d7e-a9f8-b5a8cd072682	Caprimulgus jotaka	Caprimulgiformes	Caprimulgidae	Gray Nightjar, 普通夜鷹	Caprimulgus jotaka	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
0976da7d-977f-45d3-9e92-0fa0b0595f29	0976da7d-977f-45d3-9e92-0fa0b0595f29	Caprimulgus affinis	Caprimulgiformes	Caprimulgidae	Savanna Nightjar, 南亞夜鷹	Caprimulgus affinis	Tseng, H. Y. & Kao, H.W.Wings dancing with the moonlight-Caprimulgus affinis (in Chinese). Nature Conservation Quarterly 46:56-59 (2004). | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015)
bc8c3180-3aea-4ae9-8071-1a5f88413abe	bc8c3180-3aea-4ae9-8071-1a5f88413abe	Hirundapus caudacutus	Caprimulgiformes	Apodidae	White-throated Needletail, 白喉針尾雨燕	Hirundapus caudacutus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
46df7f32-c6ca-4e0d-a62b-9fc839d6b78e	46df7f32-c6ca-4e0d-a62b-9fc839d6b78e	Hirundapus cochinchinensis	Caprimulgiformes	Apodidae	Silver-backed Needletail, 灰喉針尾雨燕	Hirundapus cochinchinensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
8e22da11-bef5-44e4-b83e-e288a0000204	8e22da11-bef5-44e4-b83e-e288a0000204	Apus pacificus	Caprimulgiformes	Apodidae	Pacific Swift, 叉尾雨燕	Apus pacificus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
be1d6155-425c-425b-94fa-40d340dbcef4	be1d6155-425c-425b-94fa-40d340dbcef4	Apus nipalensis	Caprimulgiformes	Apodidae	House Swift, 小雨燕	Apus nipalensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
aa1771ec-e48b-4fdc-9579-e1f3f1a469f9	aa1771ec-e48b-4fdc-9579-e1f3f1a469f9	Rallus indicus	Gruiformes	Rallidae	Brown-cheeked Rail, 東亞秧雞	Rallus indicus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
ce26858d-4534-41f7-b4b3-5f4326afdeb6	ce26858d-4534-41f7-b4b3-5f4326afdeb6	Lewinia striata	Gruiformes	Rallidae	Slaty-breasted Rail, 灰胸秧雞	Lewinia striata	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
2b57a9e1-665a-45c1-88dd-5b31be8da22b	2b57a9e1-665a-45c1-88dd-5b31be8da22b	Gallinula chloropus	Gruiformes	Rallidae	Eurasian Moorhen, 紅冠水雞	Gallinula chloropus	Huang, J. Y. Landscape and breeding ecology of Common Moorhen (Gallinula choropus) in rice paddies in Ilan (in Chinese). Master thesis, National Ilan University, (2008).
ccc71ecf-f32b-4cef-a79c-32b8826b5015	ccc71ecf-f32b-4cef-a79c-32b8826b5015	Fulica atra	Gruiformes	Rallidae	Eurasian Coot, 白冠雞	Fulica atra	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d15ef7e8-01dd-465a-8701-4001c9aebd85	d15ef7e8-01dd-465a-8701-4001c9aebd85	Porphyrio poliocephalus	Gruiformes	Rallidae	Gray-headed Swamphen, 灰頭紫水雞	Porphyrio poliocephalus	Callaghan, C. T. & Gawlik, D. E. Diet and selectivity of Porphyrio porphyrio (Purple Swamphen) in Florida. Southeast. Nat. 15, 1-14 (2016). https://doi.org/10.1656/058.015.sp801
88302c27-c305-4d39-bde0-77af6968f8ee	88302c27-c305-4d39-bde0-77af6968f8ee	Gallicrex cinerea	Gruiformes	Rallidae	Watercock, 董雞	Gallicrex cinerea	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
b7ed109d-da86-49f5-8139-3c48dfe16f92	b7ed109d-da86-49f5-8139-3c48dfe16f92	Amaurornis phoenicurus	Gruiformes	Rallidae	White-breasted Waterhen, 白腹秧雞	Amaurornis phoenicurus	Chen, C. C., Lin, K. H. & Yang, Y. H. White-breasted Waterhen home range in breeding and non-breeding seasons on Dongsha Island (in Chinese). National Park Journal 27, 27-35 (2017).
c3739681-8b8f-4ead-8273-4d3a450f2ead	c3739681-8b8f-4ead-8273-4d3a450f2ead	Rallina eurizonoides	Gruiformes	Rallidae	Slaty-legged Crake, 灰腳秧雞	Rallina eurizonoides	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d2551184-6cf5-4020-a484-db9f9dbc1960	d2551184-6cf5-4020-a484-db9f9dbc1960	Zapornia fusca	Gruiformes	Rallidae	Ruddy-breasted Crake, 緋秧雞	Zapornia fusca	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d9bcba07-9a88-4119-8bd3-27f1744b2965	d9bcba07-9a88-4119-8bd3-27f1744b2965	Zapornia pusilla	Gruiformes	Rallidae	Baillon's Crake, 小秧雞	Zapornia pusilla	Seifert, N., Koschkar, S. & Schmitz-Ornés, A. Diet of Baillon's Crakes Zapornia pusilla: assessing differences in prey availability and consumption during the breeding season in the Senegal River Delta, West Africa. Acta Ornithol. 50, 69-84 (2015). https://doi.org/10.3161/00016454AO2015.50.1.008
cf3b0dbc-291d-4ec8-9ab1-6bfaa84aa174	cf3b0dbc-291d-4ec8-9ab1-6bfaa84aa174	Himantopus himantopus	Charadriiformes	Recurvirostridae	Black-winged Stilt, 高蹺鴴	Himantopus himantopus	Cheng, Y. F. A comparison of the use of natural environment and man-made nest islands of breeding Black-winged Stilt Himantopus himantopusat Fubow Area , Changhua (in Chinese). Master thesis, Tunghai University, (2003). | Stinson, D. W. Food habits of migrant birds in the Mariana Islands. Micronesica 27, 123-126 (1994).
8b805760-8817-4339-a91c-d2ab3069d88c	8b805760-8817-4339-a91c-d2ab3069d88c	Recurvirostra avosetta	Charadriiformes	Recurvirostridae	Pied Avocet, 反嘴鴴	Recurvirostra avosetta	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
c7c333be-2d67-41f4-8de9-72007c83ba6e	c7c333be-2d67-41f4-8de9-72007c83ba6e	Haematopus ostralegus	Charadriiformes	Haematopodidae	Eurasian Oystercatcher, 蠣鴴	Haematopus ostralegus	Sitters, H. P. The role of night-feeding in shorebirds in an estuarine environment with specific reference to mussel-feeding oystercatchers. Doctoral thesis, University of Oxford, (2000). | Choi, C. Y. et al. How migratory shorebirds selectively exploit prey at a staging site dominated by a single prey species. Auk 134, 76-91 (2016). https://doi.org/10.1642/AUK-16-58.1
fbc9f884-3331-441a-adb1-e73cd59ba714	fbc9f884-3331-441a-adb1-e73cd59ba714	Pluvialis squatarola	Charadriiformes	Charadriidae	Black-bellied Plover, 灰斑鴴	Pluvialis squatarola	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
da22b3eb-7c1a-4e3b-8099-3f41a32f3a50	da22b3eb-7c1a-4e3b-8099-3f41a32f3a50	Pluvialis fulva	Charadriiformes	Charadriidae	Pacific Golden-Plover, 太平洋金斑鴴	Pluvialis fulva	Rohweder, D. A. & Baverstock, P. R. Preliminary investigation of nocturnal habitat use by migratory waders (Order Charadriformes) in northern New South Wales. Wildl. Res. 23, 169-183 (1996). https://doi.org/10.1071/WR9960169
be65849f-6511-41fc-a079-d8be69809e5f	be65849f-6511-41fc-a079-d8be69809e5f	Vanellus vanellus	Charadriiformes	Charadriidae	Northern Lapwing, 小辮鴴	Vanellus vanellus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6284953c-1088-4c4b-8600-7b1c67c13b28	6284953c-1088-4c4b-8600-7b1c67c13b28	Vanellus cinereus	Charadriiformes	Charadriidae	Gray-headed Lapwing, 跳鴴	Vanellus cinereus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
917626fa-1542-4177-884b-cdca24970f80	917626fa-1542-4177-884b-cdca24970f80	Charadrius mongolus	Charadriiformes	Charadriidae	Siberian Sand-Plover, 蒙古鴴	Anarhynchus mongolus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
1ddc39ac-96d5-4ff8-abdb-661f22d62ba0	1ddc39ac-96d5-4ff8-abdb-661f22d62ba0	Charadrius leschenaultii	Charadriiformes	Charadriidae	Greater Sand-Plover, 鐵嘴鴴	Anarhynchus leschenaultii	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d51f3337-b891-482c-bdc3-f0f888a79325	d51f3337-b891-482c-bdc3-f0f888a79325	Charadrius alexandrinus	Charadriiformes	Charadriidae	Kentish Plover, 東方環頸鴴	Anarhynchus alexandrinus	Ku, G. D. The activity patterns and home range of breeding Kentish Plovers (Charadruis akexandrinus) at the Tatu Estuary (in Chinese). Master thesis, Tunghai University, (2005). | Kuwae, T. Diurnal and nocturnal feeding rate in Kentish Plovers Charadrius alexandrinus on an intertidal flat as recorded by telescopic video systems. Mar. Biol. 151, 663-673 (2007). https://doi.org/10.1007/s00227-006-0506-y
15831b8b-c167-4679-8da1-5bb983dcf02a	15831b8b-c167-4679-8da1-5bb983dcf02a	Charadrius hiaticula	Charadriiformes	Charadriidae	Common Ringed Plover, 環頸鴴	Charadrius hiaticula	Kozik, R. Habitat selection and feeding ecology of the Ringed Plover (Charadrius hiaticula) and Little Ringed Plover (Charadrius dubius) in Vistula River Valley during autumn migration. Doctoral thesis, University of Gdańsk, (2019). | Kozik, R., Meissner, W., Listewnik, B., Nowicki, J. & Lasecki, R. Differences in foraging behaviour of a migrating shorebird at stopover sites on regulated and unregulated sections of a large European lowland river. J. Ornithol. 163, 791–802 (2022). https://doi.org/10.1007/s10336-022-01984-3
c4417af8-a57b-438c-a435-fde13c9053cd	c4417af8-a57b-438c-a435-fde13c9053cd	Charadrius placidus	Charadriiformes	Charadriidae	Long-billed Plover, 劍鴴	Charadrius placidus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d331ba38-75d9-4613-839d-1ae6235d63db	d331ba38-75d9-4613-839d-1ae6235d63db	Charadrius dubius	Charadriiformes	Charadriidae	Little Ringed Plover, 小環頸鴴	Charadrius dubius	Kozik, R. Habitat selection and feeding ecology of the Ringed Plover (Charadrius hiaticula) and Little Ringed Plover (Charadrius dubius) in Vistula River Valley during autumn migration. Doctoral thesis, University of Gdańsk, (2019).
